day,temp_01,temp_10,temp_20,temp_30,temp_40
2014-11-01,7.48,7.52,4.26,4.13,4.13
2014-11-02,7.36,7.46,4.26,4.13,4.13
2014-11-03,7.22,7.48,4.26,4.13,4.13
2014-11-04,7.13,7.57,4.27,4.13,4.13
2014-11-05,7.07,7.52,4.27,4.13,4.13
2014-11-06,7.13,7.43,4.28,4.13,4.13
2014-11-07,7.24,7.41,4.27,4.13,4.13
2014-11-08,7.15,7.43,4.28,4.13,4.13
2014-11-09,7.08,7.35,4.27,4.13,4.13
2014-11-10,7.09,7.37,4.27,4.13,4.13
2014-11-11,7.21,7.4,4.27,4.13,4.13
2014-11-12,7.16,7.5,4.27,4.13,4.13
2014-11-13,7,7.45,4.28,4.13,4.13
2014-11-14,6.93,7.47,4.29,4.13,4.13
2014-11-15,6.72,7.34,4.28,4.13,4.13
2014-11-16,6.41,7.01,4.28,4.13,4.13
2014-11-17,6.18,6.76,4.28,4.13,4.13
2014-11-18,5.92,6.49,4.28,4.13,4.13
2014-11-19,5.56,6.08,4.28,4.13,4.13
2014-11-20,5.35,5.86,4.3,4.13,4.13
2014-11-21,5.23,5.74,4.31,4.13,4.13
2014-11-22,5.19,5.66,4.31,4.13,4.13
2014-11-23,5.13,5.61,4.3,4.13,4.13
2014-11-24,4.95,5.45,4.3,4.13,4.13
2014-11-25,4.76,5.24,4.3,4.13,4.13
2014-11-26,4.65,5.11,4.31,4.13,4.13
2014-11-27,4.46,4.92,4.31,4.13,4.13
2014-11-28,4.16,4.6,4.3,4.13,4.13
2014-11-29,3.71,4.22,4.36,4.13,4.13
2014-11-30,3.25,4.06,4.38,4.13,4.13
2014-12-01,3.25,3.89,4.29,4.13,4.13
2014-12-02,2.87,3.47,4.25,4.13,4.13
2014-12-03,2.5,3.42,4.22,4.13,4.13
2014-12-04,2.14,3.32,4.16,4.13,4.13
2014-12-05,2.44,3.28,4.14,4.13,4.13
2014-12-06,2.4,3.34,4.06,4.14,4.13
2014-12-07,2.12,3.36,3.99,4.13,4.13
2014-12-08,2.18,3.3,4,4.13,4.13
2014-12-09,2.23,3.18,3.97,4.14,4.13
2014-12-10,2.21,3.22,3.95,4.14,4.13
2014-12-11,2.13,3.41,3.92,4.14,4.13
2014-12-12,2.15,3.25,3.88,4.14,4.13
2014-12-13,2.25,2.72,3.85,4.14,4.13
2014-12-14,2.18,2.74,3.82,4.16,4.13
2014-12-15,2.22,2.67,3.84,4.15,4.13
2014-12-16,2.23,2.72,3.82,4.16,4.13
2014-12-17,2.24,2.65,3.81,4.16,4.13
2014-12-18,2.18,2.7,3.8,4.16,4.13
2014-12-19,2.37,2.67,3.8,4.16,4.13
2014-12-20,2.5,2.8,3.62,4.16,4.13
2014-12-21,2.5,2.8,3.15,4.16,4.13
2014-12-22,2.55,2.82,3.11,4.16,4.13
2014-12-23,2.68,2.95,3.15,4.16,4.13
2014-12-24,2.74,3.02,3.07,4.16,4.13
2014-12-25,2.72,3.06,2.96,4.16,4.13
2014-12-26,2.29,3,3.05,4.16,4.13
2014-12-27,2.27,3.01,3.03,4.16,4.13
2014-12-28,2.44,3.01,3.05,4.16,4.13
2014-12-29,2.42,2.99,3.1,4.16,4.13
2014-12-30,2.43,3.03,3.08,4.16,4.13
2014-12-31,2.48,3.03,3.07,4.16,4.13
2015-01-01,2.48,3.04,3.04,4.16,4.13
2015-01-02,2.49,3.04,3.1,4.16,4.13
2015-01-03,2.51,2.99,3.09,4.16,4.13
2015-01-04,2.53,3.01,3.09,4.16,4.13
2015-01-05,2.55,2.99,3.07,4.16,4.13
2015-01-06,2.57,3.02,3.04,4.16,4.13
2015-01-07,2.58,3.06,3.04,4.16,4.13
2015-01-08,2.58,3.03,3.05,4.16,4.13
2015-01-09,2.59,3.04,3.07,4.16,4.13
2015-01-10,2.6,3.05,3.07,4.16,4.13
2015-01-11,2.62,3.01,3.1,4.16,4.13
2015-01-12,2.64,3.04,3.08,4.16,4.13
2015-01-13,2.66,3.07,3.07,4.16,4.13
2015-01-14,2.68,3.06,3.07,4.16,4.13
2015-01-15,2.7,3.07,3.04,4.16,4.13
2015-01-16,2.71,3.08,3.03,4.16,4.13
2015-01-17,2.72,3.06,3.06,4.16,4.13
2015-01-18,2.74,3.04,3.1,4.16,4.13
2015-01-19,2.76,3.03,3.1,4.16,4.13
2015-01-20,2.77,3.05,3.04,4.16,4.13
2015-01-21,2.77,3.04,3.04,4.16,4.13
2015-01-22,2.77,3.04,3.09,4.16,4.13
2015-01-23,2.77,3.07,3.09,4.16,4.13
2015-01-24,2.79,3.06,3.09,4.16,4.13
2015-01-25,2.8,3.07,3.08,4.16,4.13
2015-01-26,2.78,3.08,3.08,4.16,4.13
2015-01-27,2.79,3.07,3.07,4.16,4.13
2015-01-28,2.8,3.07,3.09,4.16,4.13
2015-01-29,2.8,3.07,3.09,4.16,4.13
2015-01-30,2.8,3.08,3.08,4.16,4.13
2015-01-31,2.8,3.08,3.09,4.16,4.13
2015-02-01,2.81,3.09,3.09,4.16,4.13
2015-02-02,2.83,3.09,3.09,4.16,4.13
2015-02-03,2.83,3.08,3.08,4.16,4.13
2015-02-04,2.85,3.1,3.07,4.16,4.13
2015-02-05,2.85,3.1,3.08,4.16,4.13
2015-02-06,2.85,3.1,3.07,4.15,4.13
2015-02-07,2.85,3.12,3.08,4.16,4.13
2015-02-08,2.85,3.12,3.06,4.15,4.13
2015-02-09,2.85,3.13,3.07,4.15,4.13
2015-02-10,2.85,3.13,3.06,4.15,4.13
2015-02-11,2.85,3.12,3.06,4.15,4.13
2015-02-12,2.85,3.13,3.06,4.15,4.13
2015-02-13,2.85,3.14,3.06,4.15,4.13
2015-02-14,2.87,3.15,3.06,4.15,4.13
2015-02-15,2.86,3.14,3.06,4.15,4.13
2015-02-16,2.87,3.15,3.07,4.15,4.13
2015-02-17,2.88,3.16,3.07,4.15,4.13
2015-02-18,2.88,3.16,3.07,4.15,4.13
2015-02-19,2.88,3.18,3.07,4.15,4.13
2015-02-20,2.92,3.18,3.09,4.15,4.13
2015-02-21,2.94,3.18,3.11,4.15,4.13
2015-02-22,2.95,3.2,3.13,4.15,4.13
2015-02-23,2.96,3.19,3.15,4.15,4.13
2015-02-24,2.95,3.19,3.18,4.15,4.13
2015-02-25,2.98,3.21,3.21,4.15,4.13
2015-02-26,3.01,3.21,3.23,4.15,4.13
2015-02-27,3.01,3.21,3.25,4.15,4.13
2015-02-28,3.04,3.2,3.25,4.15,4.13
2015-03-01,3.08,3.21,3.23,4.15,4.13
2015-03-02,3.1,3.22,3.22,4.15,4.13
2015-03-03,3.11,3.23,3.23,4.15,4.13
2015-03-04,3.11,3.24,3.22,4.15,4.13
2015-03-05,3.13,3.24,3.22,4.15,4.13
2015-03-06,3.14,3.23,3.2,4.15,4.13
2015-03-07,3.16,3.24,3.22,4.14,4.13
2015-03-08,3.21,3.24,3.2,4.14,4.13
2015-03-09,3.22,3.27,3.21,4.14,4.13
2015-03-10,3.23,3.27,3.2,4.14,4.13
2015-03-11,3.28,3.32,3.22,4.14,4.13
2015-03-12,3.31,3.37,3.2,4.14,4.13
2015-03-13,3.37,3.46,3.22,4.14,4.13
2015-03-14,3.45,3.5,3.2,4.14,4.13
2015-03-15,3.39,3.7,3.22,4.14,4.14
2015-03-16,3.49,3.8,3.2,4.13,4.13
2015-03-17,3.59,3.95,3.22,4.12,4.14
2015-03-18,3.76,4.1,3.28,4.11,4.13
2015-03-19,3.95,4.2,3.24,4.1,4.13
2015-03-20,3.92,4.23,3.28,4.1,4.13
2015-03-21,4.03,4.33,3.38,4.08,4.13
2015-03-22,3.87,4.26,3.86,4.08,4.13
2015-03-23,3.84,4.22,3.87,4.08,4.13
2015-03-24,3.94,4.32,3.9,4.07,4.13
2015-03-25,4.28,4.53,3.93,4.07,4.13
2015-03-26,4.38,4.78,4.14,4.07,4.13
2015-03-27,4.78,4.93,4.11,4.06,4.13
2015-03-28,5.15,5.07,4.09,4.06,4.13
2015-03-29,5.1,4.97,4.09,4.06,4.13
2015-03-30,5.19,5.37,4.29,4.05,4.13
2015-03-31,5.16,5.56,4.63,4.04,4.12
2015-04-01,5.06,5.54,4.83,4.03,4.12
2015-04-02,4.98,5.45,4.87,4.03,4.12
2015-04-03,5.06,5.47,4.81,4.04,4.11
2015-04-04,5.14,5.55,4.8,4.04,4.11
2015-04-05,5.25,5.52,4.84,4.03,4.11
2015-04-06,5.28,5.56,4.89,4.03,4.11
2015-04-07,5.28,5.71,4.93,4.03,4.11
2015-04-08,5.52,5.8,4.91,4.04,4.11
2015-04-09,5.79,5.95,4.99,4.04,4.11
2015-04-10,6.19,5.93,4.99,4.04,4.11
2015-04-11,6.85,5.96,5.03,4.04,4.11
2015-04-12,7.2,6.06,5.02,4.05,4.11
2015-04-13,6.92,6.47,5.03,4.07,4.11
2015-04-14,6.64,6.82,4.99,4.1,4.11
2015-04-15,6.74,7.04,5.01,4.11,4.11
2015-04-16,6.84,7.17,5.03,4.13,4.11
2015-04-17,6.97,7.24,5.02,4.13,4.11
2015-04-18,7.01,7.26,5,4.14,4.11
2015-04-19,7.05,7.3,5.01,4.15,4.11
2015-04-20,7.11,7.42,5.01,4.16,4.11
2015-04-21,7.33,7.44,5.02,4.18,4.11
2015-04-22,7.99,7.4,5,4.19,4.11
2015-04-23,8.15,7.57,5.02,4.21,4.11
2015-04-24,8.32,7.81,5.01,4.23,4.11
2015-04-25,9.08,7.9,5.01,4.24,4.11
2015-04-26,9.85,7.89,5.02,4.26,4.11
2015-04-27,10.63,7.87,5.02,4.27,4.13
2015-04-28,12.03,7.86,5.03,4.27,4.13
2015-04-29,12.46,7.85,5.02,4.3,4.14
2015-04-30,12.22,7.84,5.01,4.31,4.16
2015-05-01,12.46,7.84,5.03,4.31,4.16
2015-05-02,12.43,7.84,5.03,4.32,4.17
2015-05-03,12.79,7.82,5.02,4.32,4.16
2015-05-04,12.67,7.83,5.02,4.33,4.18
2015-05-05,12.91,7.82,5.02,4.33,4.19
2015-05-06,13.92,7.84,5.02,4.33,4.19
2015-05-07,14.29,7.84,5.02,4.34,4.19
2015-05-08,15.04,7.82,5.01,4.35,4.22
2015-05-09,15.09,7.82,5.03,4.36,4.22
2015-05-10,15.03,7.82,5.02,4.36,4.24
2015-05-11,14.62,7.8,5.05,4.36,4.25
2015-05-12,14.48,7.8,5.03,4.36,4.26
2015-05-13,14.58,7.81,5.04,4.36,4.27
2015-05-14,14.45,7.81,5.04,4.38,4.27
2015-05-15,14.39,7.81,5.04,4.38,4.27
2015-05-16,14.32,7.79,5.03,4.38,4.28
2015-05-17,14.32,7.79,5.06,4.38,4.29
2015-05-18,13.79,7.78,5.06,4.39,4.29
2015-05-19,14.02,7.78,5.06,4.4,4.29
2015-05-20,14.65,7.77,5.05,4.4,4.31
2015-05-21,14.86,7.77,5.06,4.41,4.32
2015-05-22,14.98,7.76,5.07,4.41,4.32
2015-05-23,15.55,7.75,5.07,4.41,4.32
2015-05-24,15.94,7.74,5.05,4.42,4.33
2015-05-25,16.55,7.75,5.06,4.42,4.33
2015-05-26,17.3,7.73,5.05,4.42,4.34
2015-05-27,16.49,7.73,5.05,4.42,4.35
2015-05-28,16.1,7.73,5.02,4.43,4.35
2015-05-29,16.01,7.74,5.04,4.42,4.36
2015-05-30,16.22,7.74,5.05,4.42,4.37
2015-05-31,16.63,7.69,5.08,4.44,4.37
2015-06-01,16.98,7.7,5.08,4.44,4.38
2015-06-02,17.86,7.72,5.1,4.44,4.38
2015-06-03,18.77,7.7,5.1,4.45,4.39
2015-06-04,18.53,7.7,5.12,4.46,4.4
2015-06-05,18.64,7.68,5.12,4.47,4.4
2015-06-06,19.06,7.67,5.12,4.46,4.4
2015-06-07,19.92,7.66,5.14,4.46,4.41
2015-06-08,19.56,7.68,5.13,4.47,4.42
2015-06-09,19.03,7.67,5.12,4.47,4.42
2015-06-10,19.1,7.67,5.13,4.47,4.42
2015-06-11,19.46,7.68,5.14,4.48,4.42
2015-06-12,19.52,7.67,5.14,4.48,4.43
2015-06-13,20.16,7.68,5.15,4.48,4.43
2015-06-14,21.07,7.66,5.14,4.49,4.45
2015-06-15,21.39,7.67,5.14,4.49,4.45
2015-06-16,20.68,7.66,5.13,4.49,4.45
2015-06-17,20.32,7.66,5.12,4.5,4.46
2015-06-18,19.81,7.66,5.15,4.49,4.47
2015-06-19,19.16,7.66,5.14,4.5,4.47
2015-06-20,18.99,7.65,5.14,4.49,4.47
2015-06-21,18.9,7.65,5.14,4.5,4.47
2015-06-22,19.02,7.65,5.16,4.5,4.47
2015-06-23,18.77,7.65,5.16,4.5,4.47
2015-06-24,18.21,7.65,5.15,4.5,4.47
2015-06-25,18.27,7.64,5.16,4.5,4.47
2015-06-26,18.48,7.65,5.14,4.5,4.47
2015-06-27,18.64,7.64,5.15,4.5,4.47
2015-06-28,19.21,7.64,5.17,4.51,4.47
2015-06-29,20.02,7.64,5.16,4.52,4.47
2015-06-30,19.85,7.63,5.17,4.52,4.48
2015-07-01,20.21,7.65,5.17,4.52,4.48
2015-07-02,20.75,7.62,5.18,4.53,4.48
2015-07-03,20.87,7.64,5.16,4.53,4.48
2015-07-04,21.2,7.64,5.17,4.53,4.49
2015-07-05,21.72,7.63,5.15,4.54,4.5
2015-07-06,22.8,7.62,5.16,4.54,4.5
2015-07-07,22.47,7.62,5.2,4.54,4.5
2015-07-08,22.6,7.63,5.19,4.54,4.5
2015-07-09,22.04,7.64,5.2,4.55,4.51
2015-07-10,19.89,7.63,5.2,4.56,4.51
2015-07-11,18.8,7.63,5.2,4.56,4.52
2015-07-12,18.97,7.63,5.2,4.56,4.52
2015-07-13,19.14,7.64,5.22,4.55,4.52
2015-07-14,19.21,7.62,5.22,4.56,4.52
2015-07-15,19.27,7.62,5.21,4.56,4.52
2015-07-16,19.34,7.62,5.22,4.56,4.52
2015-07-17,19.58,7.63,5.21,4.56,4.52
2015-07-18,19.84,7.62,5.21,4.57,4.52
2015-07-19,20.43,7.63,5.22,4.57,4.53
2015-07-20,20.1,7.62,5.22,4.59,4.54
2015-07-21,20.01,7.63,5.22,4.59,4.55
2015-07-22,20.66,7.62,5.21,4.59,4.55
2015-07-23,20.49,7.63,5.22,4.59,4.55
2015-07-24,20.38,7.64,5.23,4.6,4.55
2015-07-25,20.69,7.66,5.24,4.6,4.56
2015-07-26,20.66,7.66,5.23,4.61,4.57
2015-07-27,20.31,7.65,5.22,4.6,4.57
2015-07-28,20.29,7.64,5.23,4.6,4.57
2015-07-29,20.3,7.65,5.22,4.61,4.57
2015-07-30,19.77,7.67,5.23,4.61,4.58
2015-07-31,18.98,7.67,5.22,4.61,4.58
2015-08-01,18.82,7.65,5.23,4.61,4.58
2015-08-02,19.08,7.66,5.22,4.61,4.58
2015-08-03,19.6,7.67,5.24,4.61,4.58
2015-08-04,20.07,7.66,5.23,4.62,4.58
2015-08-05,20.63,7.66,5.23,4.62,4.58
2015-08-06,21.3,7.65,5.24,4.62,4.58
2015-08-07,22.07,7.65,5.23,4.62,4.58
2015-08-08,22.65,7.65,5.23,4.63,4.58
2015-08-09,23.93,7.66,5.24,4.63,4.59
2015-08-10,23.83,7.66,5.25,4.63,4.58
2015-08-11,23.98,7.65,5.23,4.62,4.58
2015-08-12,24.35,7.65,5.24,4.63,4.58
2015-08-13,24.92,7.67,5.24,4.63,4.59
2015-08-14,24.15,7.66,5.24,4.64,4.6
2015-08-15,23.82,7.66,5.23,4.64,4.6
2015-08-16,23.46,7.67,5.25,4.64,4.6
2015-08-17,22.36,7.66,5.25,4.64,4.6
2015-08-18,21.28,7.65,5.25,4.64,4.61
2015-08-19,20.88,7.67,5.25,4.64,4.6
2015-08-20,20.65,7.67,5.27,4.64,4.6
2015-08-21,20.48,7.68,5.26,4.64,4.6
2015-08-22,20.41,7.68,5.25,4.65,4.6
2015-08-23,20.61,7.67,5.25,4.64,4.6
2015-08-24,20.79,7.68,5.26,4.65,4.61
2015-08-25,20.74,7.68,5.27,4.66,4.63
2015-08-26,20.87,7.69,5.25,4.66,4.62
2015-08-27,20.89,7.68,5.25,4.66,4.62
2015-08-28,20.76,7.68,5.24,4.66,4.63
2015-08-29,20.47,7.69,5.25,4.66,4.63
2015-08-30,20.49,7.68,5.26,4.67,4.63
2015-08-31,20.71,7.69,5.24,4.67,4.63
2015-09-01,21.32,7.72,5.26,4.68,4.63
2015-09-02,21.17,7.7,5.26,4.68,4.63
2015-09-03,20.41,7.7,5.27,4.68,4.63
2015-09-04,19.86,7.69,5.26,4.68,4.64
2015-09-05,19.35,7.69,5.27,4.68,4.63
2015-09-06,18.72,7.7,5.27,4.68,4.64
2015-09-07,18.36,7.7,5.25,4.68,4.64
2015-09-08,18.08,7.72,5.26,4.68,4.64
2015-09-09,17.86,7.71,5.26,4.68,4.64
2015-09-10,17.7,7.72,5.28,4.68,4.65
2015-09-11,17.36,7.72,5.26,4.68,4.65
2015-09-12,16.97,7.71,5.24,4.69,4.65
2015-09-13,16.71,7.71,5.25,4.69,4.65
2015-09-14,16.35,7.71,5.25,4.68,4.65
2015-09-15,16.44,7.71,5.26,4.68,4.65
2015-09-16,16.84,7.73,5.28,4.69,4.65
2015-09-17,17.43,7.74,5.27,4.69,4.65
2015-09-18,17.89,7.72,5.26,4.7,4.66
2015-09-19,17.56,7.74,5.25,4.7,4.65
2015-09-20,17.32,7.75,5.27,4.7,4.65
2015-09-21,16.92,7.75,5.27,4.7,4.66
2015-09-22,16.46,7.74,5.27,4.7,4.66
2015-09-23,16.24,7.75,5.27,4.7,4.66
2015-09-24,16.31,7.75,5.27,4.71,4.67
2015-09-25,16.37,7.75,5.27,4.7,4.66
2015-09-26,16.11,7.75,5.27,4.7,4.67
2015-09-27,15.81,7.76,5.25,4.7,4.66
2015-09-28,15.6,7.77,5.26,4.7,4.67
2015-09-29,15.34,7.78,5.25,4.7,4.67
2015-09-30,15.21,7.79,5.26,4.71,4.68
2015-10-01,14.84,7.78,5.26,4.71,4.68
2015-10-02,14.52,7.8,5.27,4.71,4.68
2015-10-03,14.4,7.8,5.26,4.7,4.68
2015-10-04,14.33,7.8,5.26,4.71,4.68
2015-10-05,14.36,7.81,5.26,4.7,4.68
2015-10-06,14.15,7.82,5.26,4.7,4.68
2015-10-07,13.38,7.81,5.27,4.71,4.68
2015-10-08,12.77,7.83,5.27,4.71,4.68
2015-10-09,12.27,7.83,5.27,4.71,4.68
2015-10-10,11.76,7.83,5.26,4.7,4.68
2015-10-11,11.38,7.85,5.27,4.7,4.68
2015-10-12,10.82,7.87,5.26,4.7,4.68
2015-10-13,10.38,7.88,5.27,4.7,4.68
2015-10-14,10.06,7.92,5.27,4.7,4.68
2015-10-15,9.71,7.88,5.28,4.7,4.68
2015-10-16,9.38,8.14,5.34,4.69,4.68
2015-10-17,9.28,8.67,5.33,4.69,4.68
2015-10-18,9.28,8.77,5.34,4.69,4.68
2015-10-19,9.28,8.72,5.34,4.69,4.68
2015-10-20,9.15,8.78,5.33,4.69,4.68
2015-10-21,9.02,8.98,5.33,4.69,4.68
2015-10-22,8.93,8.89,5.33,4.69,4.68
2015-10-23,8.89,8.98,5.32,4.69,4.68
2015-10-24,8.96,9,5.33,4.69,4.68
2015-10-25,8.93,8.94,5.34,4.69,4.68
2015-10-26,8.83,9.03,5.33,4.69,4.68
2015-10-27,8.76,8.9,5.34,4.69,4.68
2015-10-28,8.56,8.78,5.34,4.69,4.68
2015-10-29,8.25,8.5,5.34,4.69,4.68
2015-10-30,8.05,8.25,5.33,4.69,4.68
2015-10-31,7.87,8.1,5.34,4.69,4.68
2015-11-01,7.77,7.95,5.33,4.69,4.68
2015-11-02,7.7,7.89,5.35,4.69,4.68
2015-11-03,7.7,7.88,5.34,4.7,4.68
2015-11-04,7.59,7.86,5.34,4.69,4.68
2015-11-05,7.52,7.78,5.33,4.69,4.68
2015-11-06,7.41,7.67,5.34,4.7,4.68
2015-11-07,7.2,7.46,5.34,4.69,4.68
2015-11-08,7.14,7.38,5.33,4.69,4.68
2015-11-09,7.13,7.38,5.35,4.69,4.68
2015-11-10,7.15,7.38,5.35,4.7,4.68
2015-11-11,7.42,7.45,5.35,4.7,4.69
2015-11-12,7.5,7.54,5.38,4.71,4.7
2015-11-13,7.46,7.56,5.38,4.71,4.7
2015-11-14,7.42,7.61,5.39,4.71,4.7
2015-11-15,7.27,7.52,5.38,4.71,4.7
2015-11-16,7.2,7.45,5.38,4.71,4.7
2015-11-17,7.16,7.41,5.38,4.71,4.7
2015-11-18,7.26,7.43,5.38,4.71,4.7
2015-11-19,7.28,7.48,5.38,4.71,4.7
2015-11-20,7.21,7.46,5.39,4.71,4.71
2015-11-21,7.12,7.38,5.41,4.71,4.71
2015-11-22,7,7.25,5.4,4.71,4.71
2015-11-23,6.86,7.11,5.4,4.71,4.71
2015-11-24,6.6,6.84,5.42,4.71,4.71
2015-11-25,6.29,6.54,5.51,4.71,4.7
2015-11-26,6.01,6.24,5.67,4.71,4.7
2015-11-27,5.81,6.04,5.69,4.71,4.71
2015-11-28,5.58,5.81,5.64,4.71,4.7
2015-11-29,5.4,5.61,5.48,4.71,4.7
2015-11-30,5.3,5.51,5.38,4.71,4.7
2015-12-01,5.17,5.39,5.27,4.71,4.71
2015-12-02,5.06,5.26,5.13,4.71,4.71
2015-12-03,5.03,5.21,5.1,4.71,4.71
2015-12-04,5.04,5.23,5.06,4.71,4.71
2015-12-05,5,5.21,5.1,4.71,4.71
2015-12-06,4.99,5.18,5.07,4.81,4.7
2015-12-07,5.01,5.2,5.09,4.94,4.71
2015-12-08,5,5.19,5.09,4.94,4.71
2015-12-09,4.92,5.12,5.01,4.92,4.71
2015-12-10,4.85,5.05,4.95,4.91,4.71
2015-12-11,4.7,4.9,4.81,4.76,4.7
2015-12-12,4.59,4.79,4.69,4.62,4.7
2015-12-13,4.51,4.71,4.62,4.55,4.71
2015-12-14,4.42,4.61,4.53,4.45,4.7
2015-12-15,4.36,4.54,4.46,4.4,4.71
2015-12-16,4.22,4.42,4.34,4.29,4.71
2015-12-17,4.04,4.22,4.14,4.08,4.71
2015-12-18,4.06,4.17,4.08,4.1,4.71
2015-12-19,4.12,4.26,4.13,4.07,4.7
2015-12-20,4.31,4.33,4.19,4.08,4.7
2015-12-21,4.3,4.35,4.19,4.09,4.68
2015-12-22,4.27,4.44,4.29,4.15,4.68
2015-12-23,4.33,4.48,4.36,4.21,4.67
2015-12-24,4.35,4.53,4.41,4.26,4.65
2015-12-25,4.28,4.47,4.39,4.28,4.63
2015-12-26,4.23,4.41,4.33,4.3,4.61
2015-12-27,4.17,4.36,4.33,4.29,4.61
2015-12-28,4.15,4.33,4.28,4.26,4.6
2015-12-29,3.93,4.13,4.08,4.18,4.56
2015-12-30,3.61,3.91,3.96,4.07,4.51
2015-12-31,3.3,3.83,3.92,4.03,4.47
2016-01-01,2.7,3.6,3.95,4.01,4.44
2016-01-02,1.99,3.54,3.95,3.96,4.37
2016-01-03,1.38,3.36,3.91,3.93,4.29
2016-01-04,1.32,3.28,3.89,3.92,4.29
2016-01-05,1.58,3.49,3.9,3.92,4.25
2016-01-06,1.66,3.62,3.95,3.92,4.25
2016-01-07,1.66,3.53,3.89,3.93,4.23
2016-01-08,1.67,3.54,3.95,3.93,4.26
2016-01-09,1.68,3.67,3.97,3.93,4.26
2016-01-10,1.71,3.77,3.97,3.91,4.16
2016-01-11,1.7,3.77,3.97,3.82,4.21
2016-01-12,1.72,3.76,3.98,3.8,4.2
2016-01-13,1.73,3.79,3.98,3.8,4.19
2016-01-14,1.76,3.8,3.94,3.73,4.22
2016-01-15,1.79,3.77,3.91,3.67,4.17
2016-01-16,1.82,3.75,3.91,3.77,4.16
2016-01-17,1.83,3.79,3.86,3.77,4.12
2016-01-18,1.85,3.78,3.84,3.64,4.14
2016-01-19,1.86,3.79,3.85,3.57,4.09
2016-01-20,1.86,3.77,3.95,3.7,4.03
2016-01-21,1.88,3.78,4,3.73,4.1
2016-01-22,1.88,3.78,3.98,3.68,4.03
2016-01-23,1.86,3.8,3.88,3.54,4.09
2016-01-24,1.85,3.8,3.85,3.53,4.03
2016-01-25,1.88,3.81,3.9,3.54,3.95
2016-01-26,1.92,3.84,3.92,3.56,4.03
2016-01-27,1.96,3.86,3.94,3.57,4.01
2016-01-28,2.01,3.9,3.91,3.57,4.06
2016-01-29,1.93,3.87,3.85,3.48,3.99
2016-01-30,2.02,3.87,3.75,3.47,4.09
2016-01-31,2.1,3.84,3.68,3.48,4.03
2016-02-01,2.14,3.83,3.84,3.49,3.98
2016-02-02,2.17,3.81,3.86,3.49,4.1
2016-02-03,2.19,3.79,3.85,3.5,4.02
2016-02-04,2.24,3.78,3.75,3.46,4.09
2016-02-05,2.28,3.75,3.66,3.38,4.09
2016-02-06,2.29,3.74,3.61,3.44,4.02
2016-02-07,2.35,3.72,3.79,3.44,4.1
2016-02-08,2.42,3.7,3.82,3.5,4.09
2016-02-09,2.5,3.69,3.62,3.41,4.06
2016-02-10,2.54,3.66,3.59,3.45,4.1
2016-02-11,2.57,3.65,3.71,3.46,4.09
2016-02-12,2.59,3.63,3.46,3.44,4.09
2016-02-13,2.62,3.6,3.44,3.38,4.11
2016-02-14,2.65,3.58,3.49,3.42,4.09
2016-02-15,2.69,3.56,3.66,3.39,4.1
2016-02-16,2.73,3.55,3.41,3.38,4.11
2016-02-17,2.81,3.54,3.42,3.41,4.1
2016-02-18,2.88,3.54,3.47,3.42,4.11
2016-02-19,2.9,3.53,3.42,3.39,4.1
2016-02-20,2.94,3.54,3.47,3.41,4.11
2016-02-21,2.98,3.55,3.46,3.4,4.13
2016-02-22,3.03,3.52,3.45,3.4,4.13
2016-02-23,3.09,3.52,3.4,3.39,4.12
2016-02-24,3.14,3.5,3.45,3.36,4.12
2016-02-25,3.2,3.5,3.39,3.33,4.13
2016-02-26,3.28,3.49,3.51,3.37,4.13
2016-02-27,3.33,3.47,3.55,3.31,4.15
2016-02-28,3.37,3.47,3.38,3.32,4.14
2016-02-29,3.39,3.45,3.41,3.3,4.14
2016-03-01,3.42,3.47,3.45,3.31,4.15
2016-03-02,3.44,3.45,3.44,3.3,4.14
2016-03-03,3.48,3.44,3.43,3.3,4.15
2016-03-04,3.52,3.44,3.38,3.28,4.16
2016-03-05,3.54,3.44,3.44,3.32,4.17
2016-03-06,3.59,3.43,3.42,3.3,4.16
2016-03-07,3.65,3.42,3.42,3.31,4.17
2016-03-08,3.7,3.42,3.41,3.3,4.17
2016-03-09,3.64,3.4,3.37,3.29,4.14
2016-03-10,3.66,3.46,3.38,3.31,4.01
2016-03-11,3.58,3.55,3.34,3.3,3.95
2016-03-12,3.53,3.63,3.32,3.29,3.96
2016-03-13,3.55,3.7,3.36,3.3,3.92
2016-03-14,3.52,3.7,3.34,3.3,3.94
2016-03-15,3.45,3.62,3.37,3.3,3.96
2016-03-16,3.45,3.63,3.37,3.3,3.92
2016-03-17,3.41,3.58,3.38,3.31,3.93
2016-03-18,3.48,3.64,3.42,3.31,3.91
2016-03-19,3.28,3.59,3.43,3.31,3.87
2016-03-20,3.36,3.51,3.46,3.31,3.87
2016-03-21,3.47,3.62,3.48,3.31,3.86
2016-03-22,3.58,3.74,3.55,3.31,3.84
2016-03-23,3.65,3.83,3.56,3.32,3.86
2016-03-24,3.76,3.9,3.59,3.33,3.85
2016-03-25,3.88,4.04,3.59,3.33,3.85
2016-03-26,4.06,4.16,3.58,3.33,3.85
2016-03-27,4.09,4.2,3.64,3.33,3.84
2016-03-28,4.26,4.33,3.73,3.33,3.84
2016-03-29,4.42,4.44,3.8,3.34,3.81
2016-03-30,4.54,4.58,3.9,3.35,3.8
2016-03-31,4.64,4.74,4.08,3.37,3.79
2016-04-01,4.71,4.82,4.24,3.37,3.78
